
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages		T	Q	r_FT	Conv%	F	cat		V_out	L_out	L_Prod		P_VLE
React[14]	220.0	-43.2	0.2659	0.386	1.00	3000.		3.3502	0.1271	0.0000		20.000
React[15]	220.0	-43.2	0.2659	0.423	1.00	3000.		2.8710	0.1324	0.0000		20.000
React[16]	220.0	-43.2	0.2659	0.467	1.00	3000.		2.3921	0.1378	0.0000		20.000
React[17]	220.0	-43.2	0.2660	0.523	1.00	3000.		1.9134	0.1434	0.0000		20.000
React[18]	220.0	-43.2	0.2660	0.594	1.00	3000.		1.4349	0.1491	0.0000		20.000
React[19]	220.0	-43.2	0.2660	0.686	1.00	3000.		0.9565	0.1549	0.0000		20.000
React[20]	220.0	-43.2	0.2660	0.813	1.00	3000.		0.4782	0.1607	0.0000		20.000

stages		T	Q						V_out	L_out	L_P		P_VLE
Reboiler	220.0	0.000						0.0000	0.0000	0.1607		19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-18 15:28:38 - Function time
