
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[11]		220.0	-42.9	0.2658	0.354		3.8389	0.0285	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3532	0.0321	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8726	0.0372	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3935	0.0429	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9151	0.0489	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4370	0.0550	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9590	0.0612	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4811	0.0674	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0691	0.0000		20.000
NON-react[20]		220.0	-0.30	0.0000	0.000		0.0049	0.0736	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.081				0.0094	0.0642			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:13:13 - Function time
Elapsed time: 0:00:23
Total time:   0:14:49
============================================================================================================

> Working to remove catalyst and feed from stage 4, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-153.				2.5809	0.7942	0.0418		2.0795

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		151.8	0.000	0.0000	0.000		5.4965	1.0534	0.0000		20.000
NON-react[2]		177.5	0.000	0.0000	0.000		5.7557	0.9966	0.0000		20.000
NON-react[3]		194.6	0.000	0.0000	0.000		5.6988	0.9277	0.0000		20.000
NON-react[4]		208.1	0.000	0.0000	0.000		5.6299	0.8163	0.0340		20.000
NON-react[5]		220.0	9.173	0.0000	0.000		5.5526	0.5822	0.0000		20.000
NON-react[6]		220.0	4.247	0.0000	0.000		5.3184	0.4156	0.0000		20.000
NON-react[7]		220.0	3.737	0.0000	0.000		5.1519	0.2811	0.0000		20.000
NON-react[8]		220.0	3.758	0.0000	0.000		5.0173	0.1281	0.0320		20.000
React-ive[9]		220.0	-40.5	0.2645	0.303		4.8964	0.0641	0.0000		20.000
React-ive[10]		220.0	-42.1	0.2654	0.327		4.3454	0.0301	0.0129		20.000
React-ive[11]		220.0	-42.9	0.2658	0.354		3.8391	0.0286	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3532	0.0322	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8726	0.0373	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3935	0.0429	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9151	0.0489	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4370	0.0550	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9590	0.0612	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4811	0.0674	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0691	0.0000		20.000
NON-react[20]		220.0	-0.30	0.0000	0.000		0.0049	0.0736	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.084				0.0094	0.0642			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:13:34 - Function time
Elapsed time: 0:00:21
Total time:   0:15:10
============================================================================================================

> Working to remove catalyst and feed from stage 5, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-149.				2.5826	0.7461	0.0392		2.0786

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		147.7	0.000	0.0000	0.000		5.4467	0.9838	0.0000		20.000
NON-react[2]		171.1	0.000	0.0000	0.000		5.6845	0.9276	0.0000		20.000
NON-react[3]		186.7	0.000	0.0000	0.000		5.6282	0.8634	0.0000		20.000
NON-react[4]		198.9	0.000	0.0000	0.000		5.5640	0.7609	0.0317		20.000
NON-react[5]		209.8	0.000	0.0000	0.000		5.4932	0.6869	0.0000		20.000
NON-react[6]		220.0	7.690	0.0000	0.000		5.4192	0.4857	0.0000		20.000
NON-react[7]		220.0	4.372	0.0000	0.000		5.2180	0.3242	0.0000		20.000
NON-react[8]		220.0	4.375	0.0000	0.000		5.0565	0.1435	0.0358		20.000
React-ive[9]		220.0	-40.2	0.2643	0.303		4.9117	0.0686	0.0000		20.000
React-ive[10]		220.0	-42.0	0.2653	0.327		4.3495	0.0312	0.0133		20.000
React-ive[11]		220.0	-42.9	0.2658	0.354		3.8401	0.0291	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3536	0.0325	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8728	0.0375	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3936	0.0432	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9152	0.0491	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4370	0.0552	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9590	0.0614	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4811	0.0676	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0693	0.0000		20.000
NON-react[20]		220.0	-0.30	0.0000	0.000		0.0049	0.0738	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.098				0.0094	0.0643			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:13:55 - Function time
Elapsed time: 0:00:21
Total time:   0:15:30
============================================================================================================

> Working to remove catalyst and feed from stage 6, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-146.				2.5843	0.7015	0.0369		2.0779

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		143.9	0.000	0.0000	0.000		5.4007	0.9192	0.0000		20.000
NON-react[2]		165.1	0.000	0.0000	0.000		5.6184	0.8642	0.0000		20.000
NON-react[3]		179.3	0.000	0.0000	0.000		5.5633	0.8045	0.0000		20.000
NON-react[4]		190.5	0.000	0.0000	0.000		5.5037	0.7099	0.0295		20.000
NON-react[5]		200.4	0.000	0.0000	0.000		5.4386	0.6406	0.0000		20.000
NON-react[6]		210.0	0.000	0.0000	0.000		5.3693	0.5637	0.0000		20.000
NON-react[7]		220.0	7.415	0.0000	0.000		5.2925	0.3666	0.0000		20.000
NON-react[8]		220.0	4.992	0.0000	0.000		5.0954	0.1579	0.0394		20.000
React-ive[9]		220.0	-39.9	0.2641	0.303		4.9261	0.0725	0.0000		20.000
React-ive[10]		220.0	-41.9	0.2653	0.327		4.3530	0.0321	0.0137		20.000
React-ive[11]		220.0	-42.8	0.2658	0.354		3.8409	0.0295	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3539	0.0328	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8729	0.0377	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3937	0.0433	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9152	0.0492	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4371	0.0553	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9590	0.0615	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4811	0.0677	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0694	0.0000		20.000
NON-react[20]		220.0	-0.30	0.0000	0.000		0.0049	0.0739	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.108				0.0094	0.0645			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:14:16 - Function time
Elapsed time: 0:00:21
Total time:   0:15:52
============================================================================================================

> Working to remove catalyst and feed from stage 7, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-142.				2.5862	0.6505	0.0342		2.0770

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		139.5	0.000	0.0000	0.000		5.3481	0.8460	0.0000		20.000
NON-react[2]		158.3	0.000	0.0000	0.000		5.5436	0.7926	0.0000		20.000
NON-react[3]		170.9	0.000	0.0000	0.000		5.4901	0.7381	0.0000		20.000
NON-react[4]		180.9	0.000	0.0000	0.000		5.4356	0.6525	0.0271		20.000
NON-react[5]		189.8	0.000	0.0000	0.000		5.3772	0.5891	0.0000		20.000
NON-react[6]		198.6	0.000	0.0000	0.000		5.3138	0.5156	0.0000		20.000
NON-react[7]		208.3	0.000	0.0000	0.000		5.2404	0.4256	0.0000		20.000
NON-react[8]		220.0	7.941	0.0000	0.000		5.1504	0.1743	0.0436		20.000
React-ive[9]		220.0	-39.5	0.2639	0.302		4.9427	0.0765	0.0000		20.000
React-ive[10]		220.0	-41.8	0.2652	0.327		4.3566	0.0330	0.0141		20.000
React-ive[11]		220.0	-42.8	0.2658	0.354		3.8417	0.0299	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3542	0.0330	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8731	0.0379	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3938	0.0435	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9153	0.0494	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4371	0.0554	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9591	0.0616	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4811	0.0678	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0696	0.0000		20.000
NON-react[20]		220.0	-0.30	0.0000	0.000		0.0049	0.0741	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.118				0.0094	0.0646			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:14:56 - Function time
Elapsed time: 0:00:40
Total time:   0:16:32
============================================================================================================

> Working to remove catalyst and feed from stage 8, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-136.				2.5891	0.5777	0.0304		2.0749

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		133.2	0.000	0.0000	0.000		5.2722	0.7425	0.0000		20.000
NON-react[2]		148.5	0.000	0.0000	0.000		5.4369	0.6919	0.0000		20.000
NON-react[3]		159.1	0.000	0.0000	0.000		5.3863	0.6445	0.0000		20.000
NON-react[4]		167.5	0.000	0.0000	0.000		5.3389	0.5715	0.0238		20.000
NON-react[5]		175.2	0.000	0.0000	0.000		5.2897	0.5173	0.0000		20.000
NON-react[6]		182.9	0.000	0.0000	0.000		5.2356	0.4512	0.0000		20.000
NON-react[7]		191.8	0.000	0.0000	0.000		5.1694	0.3636	0.0000		20.000
NON-react[8]		203.7	0.000	0.0000	0.000		5.0819	0.2022	0.0505		20.000
React-ive[9]		220.0	-37.5	0.2634	0.302		4.9710	0.0813	0.0000		20.000
React-ive[10]		220.0	-41.7	0.2652	0.327		4.3611	0.0340	0.0145		20.000
React-ive[11]		220.0	-42.8	0.2657	0.354		3.8427	0.0304	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3545	0.0333	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8732	0.0381	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3939	0.0437	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9153	0.0495	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4371	0.0556	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9591	0.0617	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4812	0.0680	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0697	0.0000		20.000
NON-react[20]		220.0	-0.30	0.0000	0.000		0.0049	0.0742	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.129				0.0095	0.0647			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:15:35 - Function time
Elapsed time: 0:00:39
Total time:   0:17:11
============================================================================================================

> Working to remove catalyst and feed from stage 19, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-136.				2.5891	0.5777	0.0304		2.0749

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		133.2	0.000	0.0000	0.000		5.2722	0.7425	0.0000		20.000
NON-react[2]		148.5	0.000	0.0000	0.000		5.4369	0.6919	0.0000		20.000
NON-react[3]		159.1	0.000	0.0000	0.000		5.3863	0.6445	0.0000		20.000
NON-react[4]		167.5	0.000	0.0000	0.000		5.3389	0.5715	0.0238		20.000
NON-react[5]		175.2	0.000	0.0000	0.000		5.2898	0.5173	0.0000		20.000
NON-react[6]		182.9	0.000	0.0000	0.000		5.2356	0.4512	0.0000		20.000
NON-react[7]		191.8	0.000	0.0000	0.000		5.1694	0.3636	0.0000		20.000
NON-react[8]		203.7	0.000	0.0000	0.000		5.0819	0.2022	0.0505		20.000
React-ive[9]		220.0	-37.5	0.2634	0.302		4.9710	0.0813	0.0000		20.000
React-ive[10]		220.0	-41.7	0.2652	0.327		4.3611	0.0340	0.0145		20.000
React-ive[11]		220.0	-42.8	0.2657	0.354		3.8427	0.0304	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3545	0.0333	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8732	0.0381	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3939	0.0437	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9154	0.0495	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4371	0.0556	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9591	0.0617	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4812	0.0680	0.0000		20.000
NON-react[19]		221.1	0.000	0.0000	0.000		0.0032	0.0696	0.0000		20.000
NON-react[20]		220.0	-0.35	0.0000	0.000		0.0049	0.0742	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.127				0.0094	0.0647			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:15:53 - Function time
Elapsed time: 0:00:18
Total time:   0:17:29
============================================================================================================

> Working to remove catalyst and feed from stage 20, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-136.				2.5891	0.5778	0.0304		2.0749

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		133.2	0.000	0.0000	0.000		5.2722	0.7425	0.0000		20.000
NON-react[2]		148.5	0.000	0.0000	0.000		5.4369	0.6919	0.0000		20.000
NON-react[3]		159.1	0.000	0.0000	0.000		5.3864	0.6445	0.0000		20.000
NON-react[4]		167.5	0.000	0.0000	0.000		5.3389	0.5715	0.0238		20.000
NON-react[5]		175.2	0.000	0.0000	0.000		5.2898	0.5173	0.0000		20.000
NON-react[6]		182.9	0.000	0.0000	0.000		5.2356	0.4512	0.0000		20.000
NON-react[7]		191.8	0.000	0.0000	0.000		5.1694	0.3636	0.0000		20.000
NON-react[8]		203.7	0.000	0.0000	0.000		5.0819	0.2022	0.0505		20.000
React-ive[9]		220.0	-37.5	0.2634	0.302		4.9710	0.0813	0.0000		20.000
React-ive[10]		220.0	-41.7	0.2652	0.327		4.3611	0.0340	0.0145		20.000
React-ive[11]		220.0	-42.8	0.2657	0.354		3.8427	0.0304	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3546	0.0333	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8733	0.0381	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3939	0.0437	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9154	0.0495	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4371	0.0556	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9591	0.0617	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4812	0.0680	0.0000		20.000
NON-react[19]		221.2	0.000	0.0000	0.000		0.0032	0.0697	0.0000		20.000
NON-react[20]		226.6	0.000	0.0000	0.000		0.0049	0.0733	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.768				0.0085	0.0647			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:16:15 - Function time
Elapsed time: 0:00:21
Total time:   0:17:51
============================================================================================================
============================================================================================================
2018-07-09 14:16:19 - Total time
Elapsed time: 0:17:55
============================================================================================================
Initialization Complete
Please check the logs for details
